pool_id,battle_rule_preset,trainer_id,trainer_name_zh,team_index,slot,species_id,species,species_tier,stage_tier,generation_profile,source
gym:tier2:风露,gen9,gym:合众地区:风露:10,风露,3,3,unfezant,Unfezant,5,5,tier3,representative-exact-tier
gym:tier2:风露,gen9,gym:合众地区:风露:10,风露,4,1,swoobat,Swoobat,4,4,tier2,representative-exact-tier
gym:tier2:风露,gen9,gym:合众地区:风露:10,风露,4,2,swanna,Swanna,5,5,tier3,representative-exact-tier
gym:tier2:风露,gen9,gym:合众地区:风露:10,风露,4,3,unfezant,Unfezant,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,none,gym:合众地区:哈奇库:11,哈奇库,1,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,none,gym:合众地区:哈奇库:11,哈奇库,1,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,none,gym:合众地区:哈奇库:11,哈奇库,1,3,aurorus,Aurorus,6,6,tier4,theme-fill
gym:tier3:哈奇库,none,gym:合众地区:哈奇库:11,哈奇库,2,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,none,gym:合众地区:哈奇库:11,哈奇库,2,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,none,gym:合众地区:哈奇库:11,哈奇库,2,3,aurorus,Aurorus,6,6,tier4,theme-fill
gym:tier3:哈奇库,none,gym:合众地区:哈奇库:11,哈奇库,3,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,none,gym:合众地区:哈奇库:11,哈奇库,3,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,none,gym:合众地区:哈奇库:11,哈奇库,3,3,aurorus,Aurorus,6,6,tier4,theme-fill
gym:tier3:哈奇库,none,gym:合众地区:哈奇库:11,哈奇库,4,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,none,gym:合众地区:哈奇库:11,哈奇库,4,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,none,gym:合众地区:哈奇库:11,哈奇库,4,3,aurorus,Aurorus,6,6,tier4,theme-fill
gym:tier3:哈奇库,gen7,gym:合众地区:哈奇库:11,哈奇库,1,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,gen7,gym:合众地区:哈奇库:11,哈奇库,1,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,gen7,gym:合众地区:哈奇库:11,哈奇库,1,3,steelix,Steelix,6,6,tier4,mega-system-fill
gym:tier3:哈奇库,gen7,gym:合众地区:哈奇库:11,哈奇库,2,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,gen7,gym:合众地区:哈奇库:11,哈奇库,2,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,gen7,gym:合众地区:哈奇库:11,哈奇库,2,3,aggron,Aggron,6,6,tier4,mega-system-fill
gym:tier3:哈奇库,gen7,gym:合众地区:哈奇库:11,哈奇库,3,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,gen7,gym:合众地区:哈奇库:11,哈奇库,3,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,gen7,gym:合众地区:哈奇库:11,哈奇库,3,3,tyranitar,Tyranitar,6,6,tier4,mega-system-fill
gym:tier3:哈奇库,gen7,gym:合众地区:哈奇库:11,哈奇库,4,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,gen7,gym:合众地区:哈奇库:11,哈奇库,4,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,gen7,gym:合众地区:哈奇库:11,哈奇库,4,3,aggron,Aggron,6,6,tier4,mega-system-fill
gym:tier3:哈奇库,gen8,gym:合众地区:哈奇库:11,哈奇库,1,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,gen8,gym:合众地区:哈奇库:11,哈奇库,1,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,gen8,gym:合众地区:哈奇库:11,哈奇库,1,3,lapras,Lapras,6,6,tier4,gmax-system-fill-theme
gym:tier3:哈奇库,gen8,gym:合众地区:哈奇库:11,哈奇库,2,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,gen8,gym:合众地区:哈奇库:11,哈奇库,2,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,gen8,gym:合众地区:哈奇库:11,哈奇库,2,3,lapras,Lapras,6,6,tier4,gmax-system-fill-theme
gym:tier3:哈奇库,gen8,gym:合众地区:哈奇库:11,哈奇库,3,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,gen8,gym:合众地区:哈奇库:11,哈奇库,3,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,gen8,gym:合众地区:哈奇库:11,哈奇库,3,3,lapras,Lapras,6,6,tier4,gmax-system-fill-theme
gym:tier3:哈奇库,gen8,gym:合众地区:哈奇库:11,哈奇库,4,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,gen8,gym:合众地区:哈奇库:11,哈奇库,4,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,gen8,gym:合众地区:哈奇库:11,哈奇库,4,3,lapras,Lapras,6,6,tier4,gmax-system-fill-theme
gym:tier3:哈奇库,gen9,gym:合众地区:哈奇库:11,哈奇库,1,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,gen9,gym:合众地区:哈奇库:11,哈奇库,1,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,gen9,gym:合众地区:哈奇库:11,哈奇库,1,3,aurorus,Aurorus,6,6,tier4,theme-fill
gym:tier3:哈奇库,gen9,gym:合众地区:哈奇库:11,哈奇库,2,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,gen9,gym:合众地区:哈奇库:11,哈奇库,2,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,gen9,gym:合众地区:哈奇库:11,哈奇库,2,3,aurorus,Aurorus,6,6,tier4,theme-fill
gym:tier3:哈奇库,gen9,gym:合众地区:哈奇库:11,哈奇库,3,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,gen9,gym:合众地区:哈奇库:11,哈奇库,3,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,gen9,gym:合众地区:哈奇库:11,哈奇库,3,3,aurorus,Aurorus,6,6,tier4,theme-fill
gym:tier3:哈奇库,gen9,gym:合众地区:哈奇库:11,哈奇库,4,1,beartic,Beartic,5,5,tier3,representative-exact-tier
gym:tier3:哈奇库,gen9,gym:合众地区:哈奇库:11,哈奇库,4,2,cryogonal,Cryogonal,6,5,tier4,representative-near-tier
gym:tier3:哈奇库,gen9,gym:合众地区:哈奇库:11,哈奇库,4,3,aurorus,Aurorus,6,6,tier4,theme-fill
gym:tier3:夏卡,none,gym:合众地区:夏卡:12,夏卡,1,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,none,gym:合众地区:夏卡:12,夏卡,1,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,none,gym:合众地区:夏卡:12,夏卡,1,3,haxorus,Haxorus,6,6,tier4,representative-exact-tier
gym:tier3:夏卡,none,gym:合众地区:夏卡:12,夏卡,2,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,none,gym:合众地区:夏卡:12,夏卡,2,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,none,gym:合众地区:夏卡:12,夏卡,2,3,haxorus,Haxorus,6,6,tier4,representative-exact-tier
gym:tier3:夏卡,none,gym:合众地区:夏卡:12,夏卡,3,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,none,gym:合众地区:夏卡:12,夏卡,3,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,none,gym:合众地区:夏卡:12,夏卡,3,3,haxorus,Haxorus,6,6,tier4,representative-exact-tier
gym:tier3:夏卡,none,gym:合众地区:夏卡:12,夏卡,4,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,none,gym:合众地区:夏卡:12,夏卡,4,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,none,gym:合众地区:夏卡:12,夏卡,4,3,haxorus,Haxorus,6,6,tier4,representative-exact-tier
gym:tier3:夏卡,gen7,gym:合众地区:夏卡:12,夏卡,1,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,gen7,gym:合众地区:夏卡:12,夏卡,1,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,gen7,gym:合众地区:夏卡:12,夏卡,1,3,haxorus,Haxorus,6,6,tier4,representative-exact-tier
gym:tier3:夏卡,gen7,gym:合众地区:夏卡:12,夏卡,2,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,gen7,gym:合众地区:夏卡:12,夏卡,2,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,gen7,gym:合众地区:夏卡:12,夏卡,2,3,haxorus,Haxorus,6,6,tier4,representative-exact-tier
gym:tier3:夏卡,gen7,gym:合众地区:夏卡:12,夏卡,3,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,gen7,gym:合众地区:夏卡:12,夏卡,3,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,gen7,gym:合众地区:夏卡:12,夏卡,3,3,haxorus,Haxorus,6,6,tier4,representative-exact-tier
gym:tier3:夏卡,gen7,gym:合众地区:夏卡:12,夏卡,4,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,gen7,gym:合众地区:夏卡:12,夏卡,4,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,gen7,gym:合众地区:夏卡:12,夏卡,4,3,haxorus,Haxorus,6,6,tier4,representative-exact-tier
gym:tier3:夏卡,gen8,gym:合众地区:夏卡:12,夏卡,1,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,gen8,gym:合众地区:夏卡:12,夏卡,1,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,gen8,gym:合众地区:夏卡:12,夏卡,1,3,charizard,Charizard,6,6,tier4,gmax-system-fill-theme
gym:tier3:夏卡,gen8,gym:合众地区:夏卡:12,夏卡,2,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,gen8,gym:合众地区:夏卡:12,夏卡,2,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,gen8,gym:合众地区:夏卡:12,夏卡,2,3,charizard,Charizard,6,6,tier4,gmax-system-fill-theme
gym:tier3:夏卡,gen8,gym:合众地区:夏卡:12,夏卡,3,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,gen8,gym:合众地区:夏卡:12,夏卡,3,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,gen8,gym:合众地区:夏卡:12,夏卡,3,3,charizard,Charizard,6,6,tier4,gmax-system-fill-theme
gym:tier3:夏卡,gen8,gym:合众地区:夏卡:12,夏卡,4,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,gen8,gym:合众地区:夏卡:12,夏卡,4,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,gen8,gym:合众地区:夏卡:12,夏卡,4,3,charizard,Charizard,6,6,tier4,gmax-system-fill-theme
gym:tier3:夏卡,gen9,gym:合众地区:夏卡:12,夏卡,1,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,gen9,gym:合众地区:夏卡:12,夏卡,1,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,gen9,gym:合众地区:夏卡:12,夏卡,1,3,haxorus,Haxorus,6,6,tier4,representative-exact-tier
gym:tier3:夏卡,gen9,gym:合众地区:夏卡:12,夏卡,2,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,gen9,gym:合众地区:夏卡:12,夏卡,2,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,gen9,gym:合众地区:夏卡:12,夏卡,2,3,haxorus,Haxorus,6,6,tier4,representative-exact-tier
gym:tier3:夏卡,gen9,gym:合众地区:夏卡:12,夏卡,3,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,gen9,gym:合众地区:夏卡:12,夏卡,3,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,gen9,gym:合众地区:夏卡:12,夏卡,3,3,haxorus,Haxorus,6,6,tier4,representative-exact-tier
gym:tier3:夏卡,gen9,gym:合众地区:夏卡:12,夏卡,4,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:夏卡,gen9,gym:合众地区:夏卡:12,夏卡,4,2,altaria,Altaria,5,5,tier4,representative-exact-tier
gym:tier3:夏卡,gen9,gym:合众地区:夏卡:12,夏卡,4,3,haxorus,Haxorus,6,6,tier4,representative-exact-tier
gym:tier3:艾莉丝,none,gym:合众地区:艾莉丝:13,艾莉丝,1,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,none,gym:合众地区:艾莉丝:13,艾莉丝,1,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,none,gym:合众地区:艾莉丝:13,艾莉丝,1,3,hydreigon,Hydreigon,6,6,tier4,representative-exact-tier
gym:tier3:艾莉丝,none,gym:合众地区:艾莉丝:13,艾莉丝,2,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,none,gym:合众地区:艾莉丝:13,艾莉丝,2,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,none,gym:合众地区:艾莉丝:13,艾莉丝,2,3,hydreigon,Hydreigon,6,6,tier4,representative-exact-tier
gym:tier3:艾莉丝,none,gym:合众地区:艾莉丝:13,艾莉丝,3,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,none,gym:合众地区:艾莉丝:13,艾莉丝,3,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,none,gym:合众地区:艾莉丝:13,艾莉丝,3,3,hydreigon,Hydreigon,6,6,tier4,representative-exact-tier
gym:tier3:艾莉丝,none,gym:合众地区:艾莉丝:13,艾莉丝,4,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,none,gym:合众地区:艾莉丝:13,艾莉丝,4,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,none,gym:合众地区:艾莉丝:13,艾莉丝,4,3,hydreigon,Hydreigon,6,6,tier4,representative-exact-tier
gym:tier3:艾莉丝,gen7,gym:合众地区:艾莉丝:13,艾莉丝,1,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,gen7,gym:合众地区:艾莉丝:13,艾莉丝,1,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,gen7,gym:合众地区:艾莉丝:13,艾莉丝,1,3,aerodactyl,Aerodactyl,6,6,tier4,mega-system-fill-theme
gym:tier3:艾莉丝,gen7,gym:合众地区:艾莉丝:13,艾莉丝,2,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,gen7,gym:合众地区:艾莉丝:13,艾莉丝,2,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,gen7,gym:合众地区:艾莉丝:13,艾莉丝,2,3,aerodactyl,Aerodactyl,6,6,tier4,mega-system-fill-theme
gym:tier3:艾莉丝,gen7,gym:合众地区:艾莉丝:13,艾莉丝,3,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,gen7,gym:合众地区:艾莉丝:13,艾莉丝,3,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,gen7,gym:合众地区:艾莉丝:13,艾莉丝,3,3,aerodactyl,Aerodactyl,6,6,tier4,mega-system-fill-theme
gym:tier3:艾莉丝,gen7,gym:合众地区:艾莉丝:13,艾莉丝,4,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,gen7,gym:合众地区:艾莉丝:13,艾莉丝,4,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,gen7,gym:合众地区:艾莉丝:13,艾莉丝,4,3,aerodactyl,Aerodactyl,6,6,tier4,mega-system-fill-theme
gym:tier3:艾莉丝,gen8,gym:合众地区:艾莉丝:13,艾莉丝,1,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,gen8,gym:合众地区:艾莉丝:13,艾莉丝,1,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,gen8,gym:合众地区:艾莉丝:13,艾莉丝,1,3,blastoise,Blastoise,6,6,tier4,gmax-system-fill-theme
gym:tier3:艾莉丝,gen8,gym:合众地区:艾莉丝:13,艾莉丝,2,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,gen8,gym:合众地区:艾莉丝:13,艾莉丝,2,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,gen8,gym:合众地区:艾莉丝:13,艾莉丝,2,3,blastoise,Blastoise,6,6,tier4,gmax-system-fill-theme
gym:tier3:艾莉丝,gen8,gym:合众地区:艾莉丝:13,艾莉丝,3,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,gen8,gym:合众地区:艾莉丝:13,艾莉丝,3,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,gen8,gym:合众地区:艾莉丝:13,艾莉丝,3,3,blastoise,Blastoise,6,6,tier4,gmax-system-fill-theme
gym:tier3:艾莉丝,gen8,gym:合众地区:艾莉丝:13,艾莉丝,4,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,gen8,gym:合众地区:艾莉丝:13,艾莉丝,4,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,gen8,gym:合众地区:艾莉丝:13,艾莉丝,4,3,blastoise,Blastoise,6,6,tier4,gmax-system-fill-theme
gym:tier3:艾莉丝,gen9,gym:合众地区:艾莉丝:13,艾莉丝,1,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,gen9,gym:合众地区:艾莉丝:13,艾莉丝,1,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,gen9,gym:合众地区:艾莉丝:13,艾莉丝,1,3,hydreigon,Hydreigon,6,6,tier4,representative-exact-tier
gym:tier3:艾莉丝,gen9,gym:合众地区:艾莉丝:13,艾莉丝,2,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,gen9,gym:合众地区:艾莉丝:13,艾莉丝,2,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,gen9,gym:合众地区:艾莉丝:13,艾莉丝,2,3,hydreigon,Hydreigon,6,6,tier4,representative-exact-tier
gym:tier3:艾莉丝,gen9,gym:合众地区:艾莉丝:13,艾莉丝,3,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,gen9,gym:合众地区:艾莉丝:13,艾莉丝,3,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,gen9,gym:合众地区:艾莉丝:13,艾莉丝,3,3,hydreigon,Hydreigon,6,6,tier4,representative-exact-tier
gym:tier3:艾莉丝,gen9,gym:合众地区:艾莉丝:13,艾莉丝,4,1,druddigon,Druddigon,5,5,tier3,representative-exact-tier
gym:tier3:艾莉丝,gen9,gym:合众地区:艾莉丝:13,艾莉丝,4,2,haxorus,Haxorus,6,5,tier4,representative-near-tier
gym:tier3:艾莉丝,gen9,gym:合众地区:艾莉丝:13,艾莉丝,4,3,hydreigon,Hydreigon,6,6,tier4,representative-exact-tier
gym:tier3:西子伊,none,gym:合众地区:西子伊:14,西子伊,1,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,none,gym:合众地区:西子伊:14,西子伊,1,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,none,gym:合众地区:西子伊:14,西子伊,1,3,aegislash,Aegislash,6,6,tier4,theme-fill
gym:tier3:西子伊,none,gym:合众地区:西子伊:14,西子伊,2,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,none,gym:合众地区:西子伊:14,西子伊,2,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,none,gym:合众地区:西子伊:14,西子伊,2,3,aegislash,Aegislash,6,6,tier4,theme-fill
gym:tier3:西子伊,none,gym:合众地区:西子伊:14,西子伊,3,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,none,gym:合众地区:西子伊:14,西子伊,3,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,none,gym:合众地区:西子伊:14,西子伊,3,3,aegislash,Aegislash,6,6,tier4,theme-fill
gym:tier3:西子伊,none,gym:合众地区:西子伊:14,西子伊,4,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,none,gym:合众地区:西子伊:14,西子伊,4,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,none,gym:合众地区:西子伊:14,西子伊,4,3,aegislash,Aegislash,6,6,tier4,theme-fill
gym:tier3:西子伊,gen7,gym:合众地区:西子伊:14,西子伊,1,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,gen7,gym:合众地区:西子伊:14,西子伊,1,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,gen7,gym:合众地区:西子伊:14,西子伊,1,3,aerodactyl,Aerodactyl,6,6,tier4,mega-system-fill-theme
gym:tier3:西子伊,gen7,gym:合众地区:西子伊:14,西子伊,2,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,gen7,gym:合众地区:西子伊:14,西子伊,2,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,gen7,gym:合众地区:西子伊:14,西子伊,2,3,aerodactyl,Aerodactyl,6,6,tier4,mega-system-fill-theme
gym:tier3:西子伊,gen7,gym:合众地区:西子伊:14,西子伊,3,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,gen7,gym:合众地区:西子伊:14,西子伊,3,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,gen7,gym:合众地区:西子伊:14,西子伊,3,3,aerodactyl,Aerodactyl,6,6,tier4,mega-system-fill-theme
gym:tier3:西子伊,gen7,gym:合众地区:西子伊:14,西子伊,4,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,gen7,gym:合众地区:西子伊:14,西子伊,4,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,gen7,gym:合众地区:西子伊:14,西子伊,4,3,aerodactyl,Aerodactyl,6,6,tier4,mega-system-fill-theme
gym:tier3:西子伊,gen8,gym:合众地区:西子伊:14,西子伊,1,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,gen8,gym:合众地区:西子伊:14,西子伊,1,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,gen8,gym:合众地区:西子伊:14,西子伊,1,3,blastoise,Blastoise,6,6,tier4,gmax-system-fill-theme
gym:tier3:西子伊,gen8,gym:合众地区:西子伊:14,西子伊,2,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,gen8,gym:合众地区:西子伊:14,西子伊,2,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,gen8,gym:合众地区:西子伊:14,西子伊,2,3,blastoise,Blastoise,6,6,tier4,gmax-system-fill-theme
gym:tier3:西子伊,gen8,gym:合众地区:西子伊:14,西子伊,3,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,gen8,gym:合众地区:西子伊:14,西子伊,3,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,gen8,gym:合众地区:西子伊:14,西子伊,3,3,blastoise,Blastoise,6,6,tier4,gmax-system-fill-theme
gym:tier3:西子伊,gen8,gym:合众地区:西子伊:14,西子伊,4,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,gen8,gym:合众地区:西子伊:14,西子伊,4,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,gen8,gym:合众地区:西子伊:14,西子伊,4,3,blastoise,Blastoise,6,6,tier4,gmax-system-fill-theme
gym:tier3:西子伊,gen9,gym:合众地区:西子伊:14,西子伊,1,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,gen9,gym:合众地区:西子伊:14,西子伊,1,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,gen9,gym:合众地区:西子伊:14,西子伊,1,3,aegislash,Aegislash,6,6,tier4,theme-fill
gym:tier3:西子伊,gen9,gym:合众地区:西子伊:14,西子伊,2,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,gen9,gym:合众地区:西子伊:14,西子伊,2,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,gen9,gym:合众地区:西子伊:14,西子伊,2,3,aegislash,Aegislash,6,6,tier4,theme-fill
gym:tier3:西子伊,gen9,gym:合众地区:西子伊:14,西子伊,3,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,gen9,gym:合众地区:西子伊:14,西子伊,3,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,gen9,gym:合众地区:西子伊:14,西子伊,3,3,aegislash,Aegislash,6,6,tier4,theme-fill
gym:tier3:西子伊,gen9,gym:合众地区:西子伊:14,西子伊,4,1,wailord,Wailord,5,5,tier3,representative-exact-tier
gym:tier3:西子伊,gen9,gym:合众地区:西子伊:14,西子伊,4,2,jellicent,Jellicent,5,5,tier4,representative-exact-tier
gym:tier3:西子伊,gen9,gym:合众地区:西子伊:14,西子伊,4,3,aegislash,Aegislash,6,6,tier4,theme-fill
elite4:elite4:越橘,none,elite4:合众地区:越橘:1,越橘,1,1,scrafty,Scrafty,5,5,tier3,representative-exact-tier
elite4:elite4:越橘,none,elite4:合众地区:越橘:1,越橘,1,2,houndoom,Houndoom,5,5,tier4,representative-exact-tier
elite4:elite4:越橘,none,elite4:合众地区:越橘:1,越橘,1,3,krookodile,Krookodile,6,6,tier4,representative-exact-tier
elite4:elite4:越橘,none,elite4:合众地区:越橘:1,越橘,2,1,scrafty,Scrafty,5,5,tier3,representative-exact-tier
elite4:elite4:越橘,none,elite4:合众地区:越橘:1,越橘,2,2,houndoom,Houndoom,5,5,tier4,representative-exact-tier
