trainer_id,trainer_name_zh,trainer_type,trainer_tier,species_id,species,count,source_names
gym:关都地区:马志士:3,马志士,gym,tier1,magnezone,Magnezone,1,自爆磁怪
gym:关都地区:马志士:3,马志士,gym,tier1,pachirisu,Pachirisu,1,帕奇利兹
gym:关都地区:马志士:3,马志士,gym,tier1,electivire,Electivire,1,电击魔兽
gym:关都地区:娜姿:7,娜姿,gym,tier2,alakazam,Alakazam,6,胡地
gym:关都地区:娜姿:7,娜姿,gym,tier2,mrmime,Mr. Mime,5,魔墙人偶
gym:关都地区:娜姿:7,娜姿,gym,tier2,kadabra,Kadabra,3,勇基拉|娜姿的勇基拉#动画中
gym:关都地区:娜姿:7,娜姿,gym,tier2,jynx,Jynx,3,迷唇姐
gym:关都地区:娜姿:7,娜姿,gym,tier2,abra,Abra,2,凯西|娜姿的凯西#动画中
gym:关都地区:娜姿:7,娜姿,gym,tier2,espeon,Espeon,2,太阳伊布
gym:关都地区:娜姿:7,娜姿,gym,tier2,slowbro,Slowbro,2,呆壳兽
gym:关都地区:娜姿:7,娜姿,gym,tier2,venomoth,Venomoth,1,摩鲁蛾
gym:关都地区:娜姿:7,娜姿,gym,tier2,hypno,Hypno,1,引梦貘人
gym:关都地区:娜姿:7,娜姿,gym,tier2,wobbuffet,Wobbuffet,1,果然翁
gym:关都地区:娜姿:7,娜姿,gym,tier2,gallade,Gallade,1,艾路雷朵
gym:关都地区:青绿:10,青绿,gym,tier3,exeggutor,Exeggutor,24,椰蛋树|manual-high-confidence
gym:关都地区:青绿:10,青绿,gym,tier3,gyarados,Gyarados,23,暴鲤龙|manual-high-confidence
gym:关都地区:青绿:10,青绿,gym,tier3,pidgeot,Pidgeot,23,大比鸟|manual-high-confidence
gym:关都地区:青绿:10,青绿,gym,tier3,arcanine,Arcanine,23,风速狗|manual-high-confidence
gym:关都地区:青绿:10,青绿,gym,tier3,alakazam,Alakazam,22,胡地|manual-high-confidence
gym:关都地区:青绿:10,青绿,gym,tier3,rhydon,Rhydon,22,钻角犀兽|manual-high-confidence
gym:关都地区:青绿:10,青绿,gym,tier3,machamp,Machamp,2,怪力
gym:关都地区:青绿:10,青绿,gym,tier3,tauros,Tauros,1,肯泰罗
gym:关都地区:青绿:10,青绿,gym,tier3,aerodactyl,Aerodactyl,1,化石翼龙
gym:关都地区:青绿:10,青绿,gym,tier3,charizard,Charizard,1,喷火龙
gym:关都地区:青绿:10,青绿,gym,tier3,rhyperior,Rhyperior,1,超甲狂犀
gym:关都地区:青绿:10,青绿,gym,tier3,tyranitar,Tyranitar,1,班基拉斯
gym:关都地区:夏伯:8,夏伯,gym,tier3,rapidash,Rapidash,6,烈焰马
gym:关都地区:夏伯:8,夏伯,gym,tier3,arcanine,Arcanine,4,风速狗
gym:关都地区:夏伯:8,夏伯,gym,tier3,ninetales,Ninetales,4,九尾
gym:关都地区:夏伯:8,夏伯,gym,tier3,magmar,Magmar,4,鸭嘴火兽
gym:关都地区:夏伯:8,夏伯,gym,tier3,rhydon,Rhydon,3,钻角犀兽
gym:关都地区:夏伯:8,夏伯,gym,tier3,magcargo,Magcargo,2,熔岩蜗牛
gym:关都地区:夏伯:8,夏伯,gym,tier3,kingler,Kingler,2,巨钳蟹
gym:关都地区:夏伯:8,夏伯,gym,tier3,machamp,Machamp,2,怪力
gym:关都地区:夏伯:8,夏伯,gym,tier3,growlithe,Growlithe,1,卡蒂狗
gym:关都地区:夏伯:8,夏伯,gym,tier3,ponyta,Ponyta,1,小火马
gym:关都地区:夏伯:8,夏伯,gym,tier3,flareon,Flareon,1,火伊布
gym:关都地区:夏伯:8,夏伯,gym,tier3,torkoal,Torkoal,1,煤炭龟
gym:关都地区:夏伯:8,夏伯,gym,tier3,camerupt,Camerupt,1,喷火驼
gym:关都地区:夏伯:8,夏伯,gym,tier3,houndoom,Houndoom,1,黑鲁加
gym:关都地区:夏伯:8,夏伯,gym,tier3,magmortar,Magmortar,1,鸭嘴炎兽
gym:关都地区:夏伯:8,夏伯,gym,tier3,golem,Golem,1,隆隆岩
gym:关都地区:夏伯:8,夏伯,gym,tier3,cloyster,Cloyster,1,铁甲贝
gym:关都地区:夏伯:8,夏伯,gym,tier3,mewtwo,Mewtwo,1,超梦（动画首作）
gym:关都地区:小刚:1,小刚,gym,tier1,onix,Onix,4,大岩蛇
gym:关都地区:小刚:1,小刚,gym,tier1,omastar,Omastar,3,多刺菊石兽
gym:关都地区:小刚:1,小刚,gym,tier1,kabutops,Kabutops,3,镰刀盔
gym:关都地区:小刚:1,小刚,gym,tier1,golem,Golem,2,隆隆岩
gym:关都地区:小刚:1,小刚,gym,tier1,geodude,Geodude,1,小拳石
gym:关都地区:小刚:1,小刚,gym,tier1,graveler,Graveler,1,隆隆石
gym:关都地区:小刚:1,小刚,gym,tier1,rhyhorn,Rhyhorn,1,独角犀牛
gym:关都地区:小刚:1,小刚,gym,tier1,aerodactyl,Aerodactyl,1,化石翼龙
gym:关都地区:小刚:1,小刚,gym,tier1,relicanth,Relicanth,1,古空棘鱼
gym:关都地区:小刚:1,小刚,gym,tier1,rampardos,Rampardos,1,战槌龙
gym:关都地区:小霞:2,小霞,gym,tier1,starmie,Starmie,5,宝石海星
gym:关都地区:小霞:2,小霞,gym,tier1,golduck,Golduck,2,哥达鸭
gym:关都地区:小霞:2,小霞,gym,tier1,quagsire,Quagsire,2,沼王
gym:关都地区:小霞:2,小霞,gym,tier1,lapras,Lapras,2,拉普拉斯
gym:关都地区:小霞:2,小霞,gym,tier1,staryu,Staryu,1,海星星
gym:关都地区:小霞:2,小霞,gym,tier1,psyduck,Psyduck,1,可达鸭
gym:关都地区:小霞:2,小霞,gym,tier1,dewgong,Dewgong,1,白海狮
gym:关都地区:小霞:2,小霞,gym,tier1,vaporeon,Vaporeon,1,水伊布
gym:关都地区:小霞:2,小霞,gym,tier1,gyarados,Gyarados,1,暴鲤龙
gym:关都地区:小霞:2,小霞,gym,tier1,lanturn,Lanturn,1,电灯怪
gym:关都地区:小霞:2,小霞,gym,tier1,floatzel,Floatzel,1,浮潜鼬
gym:关都地区:小霞:2,小霞,gym,tier1,milotic,Milotic,1,美纳斯
gym:合众地区:艾莉丝:13,艾莉丝,gym,tier3,druddigon,Druddigon,21,赤面龙|manual-high-confidence
gym:合众地区:艾莉丝:13,艾莉丝,gym,tier3,haxorus,Haxorus,21,双斧战龙|manual-high-confidence
gym:合众地区:艾莉丝:13,艾莉丝,gym,tier3,hydreigon,Hydreigon,20,manual-high-confidence
gym:合众地区:艾莉丝:13,艾莉丝,gym,tier3,aggron,Aggron,20,manual-high-confidence
gym:合众地区:艾莉丝:13,艾莉丝,gym,tier3,archeops,Archeops,20,manual-high-confidence
gym:合众地区:艾莉丝:13,艾莉丝,gym,tier3,lapras,Lapras,20,manual-high-confidence
gym:合众地区:艾莉丝:13,艾莉丝,gym,tier3,fraxure,Fraxure,1,斧牙龙
gym:合众地区:伯特:2,伯特,gym,tier1,pansear,Pansear,2,爆香猴
gym:合众地区:伯特:2,伯特,gym,tier1,lillipup,Lillipup,1,小约克
gym:合众地区:风露:10,风露,gym,tier2,swoobat,Swoobat,4,心蝙蝠
gym:合众地区:风露:10,风露,gym,tier2,swanna,Swanna,4,舞天鹅
gym:合众地区:风露:10,风露,gym,tier2,unfezant,Unfezant,2,高傲雉鸡
gym:合众地区:风露:10,风露,gym,tier2,skarmory,Skarmory,2,盔甲鸟
gym:合众地区:风露:10,风露,gym,tier2,sigilyph,Sigilyph,1,象征鸟
gym:合众地区:哈奇库:11,哈奇库,gym,tier3,vanillish,Vanillish,2,多多冰
gym:合众地区:哈奇库:11,哈奇库,gym,tier3,beartic,Beartic,2,冻原熊
gym:合众地区:哈奇库:11,哈奇库,gym,tier3,cryogonal,Cryogonal,2,几何雪花
gym:合众地区:黑连:5,黑连,gym,tier1,patrat,Patrat,2,探探鼠
gym:合众地区:黑连:5,黑连,gym,tier1,lillipup,Lillipup,2,小约克
gym:合众地区:黑连:5,黑连,gym,tier1,pidove,Pidove,1,豆豆鸽
gym:合众地区:黑连:5,黑连,gym,tier1,herdier,Herdier,1,哈约克
gym:合众地区:霍米加:6,霍米加,gym,tier2,koffing,Koffing,3,瓦斯弹
gym:合众地区:霍米加:6,霍米加,gym,tier2,whirlipede,Whirlipede,2,车轮球
gym:合众地区:霍米加:6,霍米加,gym,tier2,grimer,Grimer,1,臭泥
gym:合众地区:霍米加:6,霍米加,gym,tier2,scolipede,Scolipede,1,蜈蚣王
gym:合众地区:霍米加:6,霍米加,gym,tier2,garbodor,Garbodor,1,灰尘山
gym:合众地区:菊老大:9,菊老大,gym,tier2,krokorok,Krokorok,4,混混鳄
gym:合众地区:菊老大:9,菊老大,gym,tier2,excadrill,Excadrill,4,龙头地鼠
gym:合众地区:菊老大:9,菊老大,gym,tier2,palpitoad,Palpitoad,2,蓝蟾蜍
gym:合众地区:菊老大:9,菊老大,gym,tier2,sandslash,Sandslash,2,穿山王
gym:合众地区:菊老大:9,菊老大,gym,tier2,onix,Onix,1,大岩蛇
gym:合众地区:寇恩:3,寇恩,gym,tier1,panpour,Panpour,2,冷水猴
gym:合众地区:寇恩:3,寇恩,gym,tier1,lillipup,Lillipup,1,小约克
gym:合众地区:芦荟:4,芦荟,gym,tier1,herdier,Herdier,2,哈约克
gym:合众地区:芦荟:4,芦荟,gym,tier1,watchog,Watchog,2,步哨鼠
gym:合众地区:芦荟:4,芦荟,gym,tier1,lillipup,Lillipup,1,小约克
gym:合众地区:天桐:1,天桐,gym,tier1,lillipup,Lillipup,1,小约克
gym:合众地区:天桐:1,天桐,gym,tier1,pansage,Pansage,1,花椰猴
gym:合众地区:西子伊:14,西子伊,gym,tier3,wailord,Wailord,3,吼鲸王
gym:合众地区:西子伊:14,西子伊,gym,tier3,jellicent,Jellicent,3,胖嘟嘟
gym:合众地区:西子伊:14,西子伊,gym,tier3,carracosta,Carracosta,2,肋骨海龟
gym:合众地区:西子伊:14,西子伊,gym,tier3,mantine,Mantine,2,巨翅飞鱼
gym:合众地区:夏卡:12,夏卡,gym,tier3,druddigon,Druddigon,3,赤面龙
gym:合众地区:夏卡:12,夏卡,gym,tier3,haxorus,Haxorus,3,双斧战龙
gym:合众地区:夏卡:12,夏卡,gym,tier3,flygon,Flygon,2,沙漠蜻蜓
gym:合众地区:夏卡:12,夏卡,gym,tier3,altaria,Altaria,1,七夕青鸟
gym:合众地区:小菊儿:8,小菊儿,gym,tier2,emolga,Emolga,5,电飞鼠
gym:合众地区:小菊儿:8,小菊儿,gym,tier2,zebstrika,Zebstrika,4,雷电斑马
gym:合众地区:小菊儿:8,小菊儿,gym,tier2,flaaffy,Flaaffy,2,茸茸羊
gym:合众地区:小菊儿:8,小菊儿,gym,tier2,joltik,Joltik,1,电电虫
gym:合众地区:小菊儿:8,小菊儿,gym,tier2,tynamo,Tynamo,1,麻麻小鱼
gym:合众地区:亚堤:7,亚堤,gym,tier2,dwebble,Dwebble,4,石居蟹
gym:合众地区:亚堤:7,亚堤,gym,tier2,leavanny,Leavanny,4,保姆虫
gym:合众地区:亚堤:7,亚堤,gym,tier2,whirlipede,Whirlipede,2,车轮球
gym:合众地区:亚堤:7,亚堤,gym,tier2,swadloon,Swadloon,1,宝包茧
gym:合众地区:亚堤:7,亚堤,gym,tier2,shelmet,Shelmet,1,小嘴蜗
gym:合众地区:亚堤:7,亚堤,gym,tier2,karrablast,Karrablast,1,盖盖虫
gym:伽勒尔地区:波普菈:6,波普菈,gym,tier2,mawile,Mawile,5,大嘴娃
gym:伽勒尔地区:波普菈:6,波普菈,gym,tier2,rapidash,Rapidash,4,烈焰马
gym:伽勒尔地区:波普菈:6,波普菈,gym,tier2,hatterene,Hatterene,4,布莉姆温
gym:伽勒尔地区:波普菈:6,波普菈,gym,tier2,alcremie,Alcremie,3,霜奶仙
gym:伽勒尔地区:波普菈:6,波普菈,gym,tier2,gardevoir,Gardevoir,3,沙奈朵
gym:伽勒尔地区:波普菈:6,波普菈,gym,tier2,weezing,Weezing,1,双弹瓦斯
gym:伽勒尔地区:波普菈:6,波普菈,gym,tier2,togekiss,Togekiss,1,波克基斯
gym:伽勒尔地区:波普菈:6,波普菈,gym,tier2,sylveon,Sylveon,1,仙子伊布
gym:伽勒尔地区:彩豆:4,彩豆,gym,tier1,machamp,Machamp,3,怪力
gym:伽勒尔地区:彩豆:4,彩豆,gym,tier1,sirfetchd,Sirfetch’d,2,葱游兵
gym:伽勒尔地区:彩豆:4,彩豆,gym,tier1,hawlucha,Hawlucha,2,摔角鹰人
gym:伽勒尔地区:彩豆:4,彩豆,gym,tier1,falinks,Falinks,2,列阵兵
gym:伽勒尔地区:彩豆:4,彩豆,gym,tier1,hitmontop,Hitmontop,1,战舞郎
gym:伽勒尔地区:彩豆:4,彩豆,gym,tier1,pangoro,Pangoro,1,霸道熊猫
gym:伽勒尔地区:彩豆:4,彩豆,gym,tier1,grapploct,Grapploct,1,八爪武师
gym:伽勒尔地区:卡芜:3,卡芜,gym,tier1,centiskorch,Centiskorch,5,焚焰蚣
gym:伽勒尔地区:卡芜:3,卡芜,gym,tier1,arcanine,Arcanine,3,风速狗
gym:伽勒尔地区:卡芜:3,卡芜,gym,tier1,ninetales,Ninetales,2,九尾
gym:伽勒尔地区:卡芜:3,卡芜,gym,tier1,torkoal,Torkoal,2,煤炭龟
gym:伽勒尔地区:卡芜:3,卡芜,gym,tier1,salazzle,Salazzle,1,焰后蜥
gym:伽勒尔地区:露璃娜:2,露璃娜,gym,tier1,drednaw,Drednaw,5,暴噬龟
gym:伽勒尔地区:露璃娜:2,露璃娜,gym,tier1,golisopod,Golisopod,3,具甲武者
gym:伽勒尔地区:露璃娜:2,露璃娜,gym,tier1,pelipper,Pelipper,2,大嘴鸥
gym:伽勒尔地区:露璃娜:2,露璃娜,gym,tier1,toxapex,Toxapex,2,超坏星
gym:伽勒尔地区:露璃娜:2,露璃娜,gym,tier1,goldeen,Goldeen,1,角金鱼
gym:伽勒尔地区:露璃娜:2,露璃娜,gym,tier1,arrokuda,Arrokuda,1,刺梭鱼
gym:伽勒尔地区:露璃娜:2,露璃娜,gym,tier1,seaking,Seaking,1,金鱼王
gym:伽勒尔地区:露璃娜:2,露璃娜,gym,tier1,barraskewda,Barraskewda,1,戽斗尖梭
gym:伽勒尔地区:露璃娜:2,露璃娜,gym,tier1,quagsire,Quagsire,1,沼王
gym:伽勒尔地区:玛瓜:7,玛瓜,gym,tier2,shuckle,Shuckle,3,壶壶
gym:伽勒尔地区:玛瓜:7,玛瓜,gym,tier2,coalossal,Coalossal,3,巨炭山
gym:伽勒尔地区:玛瓜:7,玛瓜,gym,tier2,barbaracle,Barbaracle,2,龟足巨铠
gym:伽勒尔地区:玛瓜:7,玛瓜,gym,tier2,stonjourner,Stonjourner,2,巨石丁
gym:伽勒尔地区:玛瓜:7,玛瓜,gym,tier2,tyranitar,Tyranitar,2,班基拉斯
gym:伽勒尔地区:美蓉:8,美蓉,gym,tier3,darmanitan,Darmanitan,3,达摩狒狒
gym:伽勒尔地区:美蓉:8,美蓉,gym,tier3,lapras,Lapras,3,拉普拉斯
gym:伽勒尔地区:美蓉:8,美蓉,gym,tier3,frosmoth,Frosmoth,2,雪绒蛾
gym:伽勒尔地区:美蓉:8,美蓉,gym,tier3,eiscue,Eiscue,2,冰砌鹅
gym:伽勒尔地区:美蓉:8,美蓉,gym,tier3,mrrime,Mr. Rime,2,踏冰人偶
gym:伽勒尔地区:聂梓:9,聂梓,gym,tier3,scrafty,Scrafty,3,头巾混混
gym:伽勒尔地区:聂梓:9,聂梓,gym,tier3,obstagoon,Obstagoon,2,堵拦熊
gym:伽勒尔地区:聂梓:9,聂梓,gym,tier3,morpeko,Morpeko,2,莫鲁贝可
gym:伽勒尔地区:聂梓:9,聂梓,gym,tier3,grimmsnarl,Grimmsnarl,2,长毛巨魔
gym:伽勒尔地区:聂梓:9,聂梓,gym,tier3,toxtricity,Toxtricity,2,颤弦蝾螈
gym:伽勒尔地区:聂梓:9,聂梓,gym,tier3,malamar,Malamar,1,乌贼王
gym:伽勒尔地区:聂梓:9,聂梓,gym,tier3,skuntank,Skuntank,1,坦克臭鼬
gym:伽勒尔地区:聂梓:9,聂梓,gym,tier3,liepard,Liepard,1,酷豹
gym:伽勒尔地区:聂梓:9,聂梓,gym,tier3,toxicroak,Toxicroak,1,毒骷蛙
gym:伽勒尔地区:聂梓:9,聂梓,gym,tier3,rillaboom,Rillaboom,1,轰擂金刚猩
gym:伽勒尔地区:欧尼奥:5,欧尼奥,gym,tier2,cursola,Cursola,5,魔灵珊瑚
gym:伽勒尔地区:欧尼奥:5,欧尼奥,gym,tier2,gengar,Gengar,4,耿鬼
gym:伽勒尔地区:欧尼奥:5,欧尼奥,gym,tier2,dusknoir,Dusknoir,3,黑夜魔灵
gym:伽勒尔地区:欧尼奥:5,欧尼奥,gym,tier2,chandelure,Chandelure,2,水晶灯火灵
gym:伽勒尔地区:欧尼奥:5,欧尼奥,gym,tier2,yamask,Yamask,1,哭哭面具
gym:伽勒尔地区:欧尼奥:5,欧尼奥,gym,tier2,mimikyu,Mimikyu,1,谜拟丘
gym:伽勒尔地区:欧尼奥:5,欧尼奥,gym,tier2,polteageist,Polteageist,1,怖思壶
gym:伽勒尔地区:欧尼奥:5,欧尼奥,gym,tier2,runerigus,Runerigus,1,迭失板
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,duraludon,Duraludon,5,铝钢龙
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,flygon,Flygon,4,沙漠蜻蜓
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,slowking,Slowking,4,呆呆王
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,slowbro,Slowbro,4,呆壳兽
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,goodra,Goodra,3,黏美龙
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,scolipede,Scolipede,2,蜈蚣王
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,alakazam,Alakazam,2,胡地
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,machamp,Machamp,2,怪力
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,gigalith,Gigalith,1,庞岩怪
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,sandaconda,Sandaconda,1,沙螺蟒
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,torkoal,Torkoal,1,煤炭龟
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,turtonator,Turtonator,1,爆焰龟兽
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,weezing,Weezing,1,双弹瓦斯
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,drapion,Drapion,1,龙王蝎
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,swoobat,Swoobat,1,心蝙蝠
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,rapidash,Rapidash,1,烈焰马
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,grapploct,Grapploct,1,八爪武师
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,hawlucha,Hawlucha,1,摔角鹰人
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,hitmontop,Hitmontop,1,战舞郎
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,machop,Machop,1,腕力
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,machoke,Machoke,1,豪力
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,tyrogue,Tyrogue,1,无畏小子
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,sawk,Sawk,1,打击鬼
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,throh,Throh,1,投摔鬼
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,scraggy,Scraggy,1,滑滑小子
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,pangoro,Pangoro,1,霸道熊猫
gym:伽勒尔地区:奇巴纳:10,奇巴纳,gym,tier3,falinks,Falinks,1,列阵兵
gym:伽勒尔地区:亚洛:1,亚洛,gym,tier1,cherrim,Cherrim,4,樱花儿
gym:伽勒尔地区:亚洛:1,亚洛,gym,tier1,eldegoss,Eldegoss,3,白蓬蓬
gym:伽勒尔地区:亚洛:1,亚洛,gym,tier1,flapple,Flapple,3,苹裹龙
gym:伽勒尔地区:亚洛:1,亚洛,gym,tier1,appletun,Appletun,3,丰蜜龙
gym:伽勒尔地区:亚洛:1,亚洛,gym,tier1,shiftry,Shiftry,2,狡猾天狗
gym:伽勒尔地区:亚洛:1,亚洛,gym,tier1,bellossom,Bellossom,2,美丽花
gym:伽勒尔地区:亚洛:1,亚洛,gym,tier1,ludicolo,Ludicolo,2,乐天河童
gym:伽勒尔地区:亚洛:1,亚洛,gym,tier1,gossifleur,Gossifleur,1,幼棉棉
gym:卡洛斯地区:查克洛:2,查克洛,gym,tier1,tyrunt,Tyrunt,2,宝宝暴龙
gym:卡洛斯地区:查克洛:2,查克洛,gym,tier1,amaura,Amaura,1,冰雪龙
gym:卡洛斯地区:查克洛:2,查克洛,gym,tier1,onix,Onix,1,大岩蛇
gym:卡洛斯地区:查克洛:2,查克洛,gym,tier1,mienfoo,Mienfoo,1,功夫鼬
gym:卡洛斯地区:查克洛:2,查克洛,gym,tier1,mienshao,Mienshao,1,师父鼬
gym:卡洛斯地区:查克洛:2,查克洛,gym,tier1,machoke,Machoke,1,豪力
gym:卡洛斯地区:得抚:8,得抚,gym,tier3,abomasnow,Abomasnow,3,暴雪王
gym:卡洛斯地区:得抚:8,得抚,gym,tier3,avalugg,Avalugg,2,冰岩怪
gym:卡洛斯地区:得抚:8,得抚,gym,tier3,cryogonal,Cryogonal,1,几何雪花
gym:卡洛斯地区:得抚:8,得抚,gym,tier3,bergmite,Bergmite,1,冰宝
gym:卡洛斯地区:福爷:4,福爷,gym,tier2,jumpluff,Jumpluff,2,毽子棉
gym:卡洛斯地区:福爷:4,福爷,gym,tier2,weepinbell,Weepinbell,2,口呆花
gym:卡洛斯地区:福爷:4,福爷,gym,tier2,gogoat,Gogoat,2,坐骑山羊
gym:卡洛斯地区:葛吉花:7,葛吉花,gym,tier3,meowstic,Meowstic,3,超能妙喵
gym:卡洛斯地区:葛吉花:7,葛吉花,gym,tier3,sigilyph,Sigilyph,1,象征鸟
gym:卡洛斯地区:葛吉花:7,葛吉花,gym,tier3,slowking,Slowking,1,呆呆王
gym:卡洛斯地区:可尔妮:3,可尔妮,gym,tier1,mienfoo,Mienfoo,1,功夫鼬
gym:卡洛斯地区:可尔妮:3,可尔妮,gym,tier1,machoke,Machoke,1,豪力
gym:卡洛斯地区:可尔妮:3,可尔妮,gym,tier1,hawlucha,Hawlucha,1,摔角鹰人
gym:卡洛斯地区:玛绣:6,玛绣,gym,tier2,mawile,Mawile,2,大嘴娃
gym:卡洛斯地区:玛绣:6,玛绣,gym,tier2,mrmime,Mr. Mime,2,魔墙人偶
gym:卡洛斯地区:玛绣:6,玛绣,gym,tier2,sylveon,Sylveon,2,仙子伊布
gym:卡洛斯地区:玛绣:6,玛绣,gym,tier2,spritzee,Spritzee,1,粉香香
gym:卡洛斯地区:希特隆:5,希特隆,gym,tier2,emolga,Emolga,1,电飞鼠
gym:卡洛斯地区:希特隆:5,希特隆,gym,tier2,magneton,Magneton,1,三合一磁怪
gym:卡洛斯地区:希特隆:5,希特隆,gym,tier2,heliolisk,Heliolisk,1,光电伞蜥
gym:卡洛斯地区:紫罗兰:1,紫罗兰,gym,tier1,surskit,Surskit,2,溜溜糖球
gym:卡洛斯地区:紫罗兰:1,紫罗兰,gym,tier1,vivillon,Vivillon,2,彩粉蝶
gym:帕底亚地区:阿枫:1,阿枫,gym,tier1,lokix,Lokix,3,烈腿蝗
gym:帕底亚地区:阿枫:1,阿枫,gym,tier1,teddiursa,Teddiursa,2,熊宝宝
gym:帕底亚地区:阿枫:1,阿枫,gym,tier1,forretress,Forretress,2,佛烈托斯
gym:帕底亚地区:阿枫:1,阿枫,gym,tier1,spidops,Spidops,2,操陷蛛
gym:帕底亚地区:阿枫:1,阿枫,gym,tier1,heracross,Heracross,2,赫拉克罗斯
gym:帕底亚地区:阿枫:1,阿枫,gym,tier1,ursaring,Ursaring,2,圈圈熊
gym:帕底亚地区:阿枫:1,阿枫,gym,tier1,nymble,Nymble,1,豆蟋蟀
gym:帕底亚地区:阿枫:1,阿枫,gym,tier1,tarountula,Tarountula,1,团珠蛛
gym:帕底亚地区:阿枫:1,阿枫,gym,tier1,araquanid,Araquanid,1,滴蛛霸
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,cetitan,Cetitan,4,浩大鲸
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,altaria,Altaria,4,七夕青鸟
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,frosmoth,Frosmoth,3,雪绒蛾
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,beartic,Beartic,3,冻原熊
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,weavile,Weavile,2,玛狃拉
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,poliwag,Poliwag,2,蚊香蝌蚪
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,luvdisc,Luvdisc,2,卡斯林与爱琳
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,ninetales,Ninetales,1,九尾
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,graveler,Graveler,1,隆隆石
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,golem,Golem,1,隆隆岩
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,marill,Marill,1,玛力露
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,blastoise,Blastoise,1,水箭龟
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,mantine,Mantine,1,巨翅飞鱼
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,gyarados,Gyarados,1,暴鲤龙
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,vaporeon,Vaporeon,1,水伊布
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,slowpoke,Slowpoke,1,呆呆兽
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,tentacruel,Tentacruel,1,毒刺水母
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,rhyperior,Rhyperior,1,超甲狂犀
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,poliwhirl,Poliwhirl,1,蚊香君
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,goldeen,Goldeen,1,角金鱼
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,seaking,Seaking,1,金鱼王
gym:帕底亚地区:古鲁夏:8,古鲁夏,gym,tier3,cetoddle,Cetoddle,1,走鲸
gym:帕底亚地区:海岱:4,海岱,gym,tier2,wugtrio,Wugtrio,4,三海地鼠
gym:帕底亚地区:海岱:4,海岱,gym,tier2,veluza,Veluza,3,轻身鳕
gym:帕底亚地区:海岱:4,海岱,gym,tier2,crabominable,Crabominable,3,好胜毛蟹
gym:帕底亚地区:海岱:4,海岱,gym,tier2,pelipper,Pelipper,2,大嘴鸥
gym:帕底亚地区:海岱:4,海岱,gym,tier2,clawitzer,Clawitzer,2,钢炮臂虾
gym:帕底亚地区:海岱:4,海岱,gym,tier2,feraligatr,Feraligatr,1,大力鳄
